consent_key.keys,consent_key.rt,recalled,recalled_rt,recall_acc,example_recall.thisRepN,example_recall.thisTrialN,example_recall.thisN,example_recall.thisIndex,example_recall.ran,file,word,participant,please enter your date of birth (dd/mm/yyyy),date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,list,prac_learn_study_loop.thisRepN,prac_learn_study_loop.thisTrialN,prac_learn_study_loop.thisN,prac_learn_study_loop.thisIndex,prac_learn_study_loop.ran,image,prac_learn_test_loop.thisRepN,prac_learn_test_loop.thisTrialN,prac_learn_test_loop.thisN,prac_learn_test_loop.thisIndex,prac_learn_test_loop.ran,learn_study_loop.thisRepN,learn_study_loop.thisTrialN,learn_study_loop.thisN,learn_study_loop.thisIndex,learn_study_loop.ran,list_no,block_no,learn_test_loop.thisRepN,learn_test_loop.thisTrialN,learn_test_loop.thisN,learn_test_loop.thisIndex,learn_test_loop.ran,learn_blocks.thisRepN,learn_blocks.thisTrialN,learn_blocks.thisN,learn_blocks.thisIndex,learn_blocks.ran,block_csv
,,,,,,,,,,stimuli/images/PICTURE_708.png,RECORD,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,monkey,,,,,,0,32,32,58,1,6,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_504.png,ARTIST,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,wheel,,,,,,0,33,33,49,1,5,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_467.png,POLICY,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,peg,,,,,,0,34,34,53,1,6,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_2.png,FLIGHT,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,tyre,,,,,,0,35,35,15,1,2,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_32.png,PILLS,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,crown,,,,,,0,36,36,18,1,2,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_667.png,RIVER,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,daisy,,,,,,0,37,37,10,1,2,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_654.png,MONTH,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,pencil,,,,,,0,38,38,29,1,3,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_677.png,APPLE,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,map,,,,,,0,39,39,43,1,5,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_177.png,WRITER,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,mushroom,,,,,,0,40,40,41,1,5,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_95.png,BOYS,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,suitcase,,,,,,0,41,41,1,1,1,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_85.png,NATION,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,diamond,,,,,,0,42,42,5,1,1,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_68.png,ROOF,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,candle,,,,,,0,43,43,38,1,4,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_68.png,MILE,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,candle,,,,,,0,44,44,51,1,6,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_108.png,POLICY,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,calendar,,,,,,0,45,45,22,1,3,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_750.png,HOTEL,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,kettle,,,,,,0,46,46,27,1,3,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_57.png,MOMENT,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,stamp,,,,,,0,47,47,37,1,4,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_95.png,MILLER,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,suitcase,,,,,,0,48,48,56,1,6,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_147.png,YEAR,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,hanger,,,,,,0,49,49,21,1,3,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_491.png,GLASS,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,rug,,,,,,0,50,50,14,1,2,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_308.png,FAMILY,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,dice,,,,,,0,51,51,36,1,4,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_85.png,TOILET,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,diamond,,,,,,0,52,52,48,1,5,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_296.png,LOTS,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,bolt,,,,,,0,53,53,9,1,1,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_285.png,LIFE,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,carrot,,,,,,0,54,54,33,1,4,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_95.png,HONEY,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,suitcase,,,,,,0,55,55,44,1,5,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_744.png,WEAPON,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,ring,,,,,,0,56,56,50,1,6,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_339.png,CLIENT,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,backpack,,,,,,0,57,57,11,1,2,1,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_42.png,BOYS,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,pear,,,,,,0,58,58,55,1,6,1,,,,,,,,,,,
,,?,0.004,0,,,,,,stimuli/images/PICTURE_380.png,HONEY,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,gorilla,,,,,,,,,,,2,1,0,0,0,19,1,,,,,,
,,?,0.002,0,,,,,,stimuli/images/PICTURE_383.png,WRITER,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,coin,,,,,,,,,,,3,1,0,1,1,28,1,,,,,,
,,?,0.002,0,,,,,,stimuli/images/PICTURE_2.png,FLIGHT,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,tyre,,,,,,,,,,,2,1,0,2,2,15,1,,,,,,
,,?,0.004,0,,,,,,stimuli/images/PICTURE_667.png,RIVER,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,daisy,,,,,,,,,,,2,1,0,3,3,10,1,,,,,,
,,?,0.002,0,,,,,,stimuli/images/PICTURE_708.png,RECORD,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,monkey,,,,,,,,,,,6,1,0,4,4,58,1,,,,,,
,,?,0.003,0,,,,,,stimuli/images/PICTURE_296.png,LIFE,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,bolt,,,,,,,,,,,6,1,0,5,5,57,1,,,,,,
,,?,0.003,0,,,,,,stimuli/images/PICTURE_33.png,FRIEND,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,frame,,,,,,,,,,,1,1,0,6,6,8,1,,,,,,
,,?,0.003,0,,,,,,stimuli/images/PICTURE_487.png,GIRL,5aff493f331e8100018f130d,03/09/1955,2020-09-12_05h41.30.231,proactive3.2,2020.1.2,Win32,60,5f5adea66120081ea0f57a61,5f5c515918746343ccbe669f,4,,,,,,basket,,,,,,,,,,,5,1,0,7,7,45,1,,,,,,
